vendor,avg_lead_time,lead_time_std,lead_time_variance_score,late_delivery_rate,composite_risk_score,risk_band
5176,3.8333333333333335,1.5859229221975182,0.4578165128902073,0.5833333333333334,0.5331266046845166,High
5177,2.75,1.0350983390135313,0.2988071522473402,0.625,0.4945228604615158,Medium
5178,1.0,1.0690449676496976,0.30860669983509675,0.0,0.12344267982484995,Low
5179,2.4285714285714284,1.9499225118444585,0.5628941433936612,0.35714285714285715,0.4394433712544779,Medium
5180,3.5555555555555554,1.130388330520878,0.32631500336332125,0.4444444444444444,0.3971926676606663,Medium
5181,3.2,2.5298221281347035,0.7302967431294031,0.4,0.5321186967810864,High
5182,2.7777777777777777,0.9428090415820634,0.27216552689734125,0.6666666666666666,0.5088662103088291,High
5183,2.3076923076923075,0.4803844614152615,0.13867504901627528,0.6923076923076923,0.4708546345746404,Medium
5184,3.3,1.4181364924121764,0.40938074270272284,0.8,0.643752296511671,High
5185,2.3684210526315788,1.2565617248750864,0.36273812495029234,0.47368421052631576,0.4293057759161725,Medium
5186,3.923076923076923,1.8530639907585904,0.5349334967906152,0.7692307692307693,0.6755118596571972,High
5187,3.625,1.7464249196572978,0.5041494485962703,0.6875,0.6141597788952653,High
5188,2.0,0.0,0.0,0.0,0.0,Low
5189,4.9,1.7919573407620817,0.5172935263833272,1.0,0.8069174098395883,Critical
5190,3.7241379310344827,2.1859380419290733,0.6310259582876354,0.7241379310344828,0.6868931413281663,High
5191,2.933333333333333,1.162919151265879,0.3357058424176533,0.9333333333333333,0.6942823363529477,High
5192,4.1875,1.6007810593582121,0.4621056876336606,0.9375,0.7473422743924176,High
5193,3.142857142857143,1.292412345317728,0.3730873076288919,0.5714285714285714,0.4920920654734294,Medium
5194,2.375,0.5175491695067657,0.1494035761236701,0.0,0.05976143039660727,Low
5195,3.0,0.0,0.0,0.0,0.0,Low
5196,3.823529411764706,1.0145993123917842,0.292889592979953,0.4117647058823529,0.36421466039923417,Medium
5197,3.2758620689655173,1.2788541669383442,0.3691733986614926,0.4482758620689655,0.4166348763374503,Medium
5198,2.869565217391304,1.099766414293465,0.3174752175773735,0.7391304347826086,0.5704683473959182,High
5199,4.1875,1.6007810593582121,0.4621056876336606,0.8125,0.6723422744587573,High
5200,3.769230769230769,1.5312136965869214,0.4420233198280494,0.5,0.47680932750946764,Medium
5201,4.4,1.3522468075656267,0.39036002906672607,0.7333333333333333,0.5961440110993831,High
5202,4.642857142857143,1.3926810257774174,0.4020323824478813,0.5714285714285714,0.5036700953907841,High
5203,4.041666666666667,1.6805580508625229,0.4851353213870887,0.375,0.41905412818416954,Medium
5204,3.7058823529411766,1.3585242858683526,0.3921721809601584,0.5294117647058824,0.47451593078786913,Medium
5205,0.0,0.0,0.0,1.0,0.599999999469282,High
5206,4.588235294117647,1.0641207361838554,0.3071851966543291,0.5294117647058824,0.44052113709560686,Medium
5207,4.44,1.044030650891055,0.30138568858008286,0.72,0.5525542749432824,High
5208,2.6666666666666665,1.632993161855452,0.4714045206549489,0.16666666666666666,0.28856180800673803,Medium
5209,4.454545454545454,1.0357254813546264,0.2989881926470137,0.5454545454545454,0.4468680039362646,Medium
5210,2.2857142857142856,2.138089935299395,0.6172133996701935,0.42857142857142855,0.5040282165651064,High
5211,3.95,1.5381123085406379,0.44401477756173097,0.3,0.35760591070837927,Medium
5212,3.0714285714285716,2.64471274328716,0.763462806912645,0.7857142857142857,0.7768136935065144,Critical
5213,4.0,1.7097008285302207,0.4935481166503495,0.7857142857142857,0.6688478174970952,High
5214,3.2941176470588234,1.212678125181665,0.35007002090594597,0.5294117647058824,0.45767506678108044,Medium
5215,3.3333333333333335,1.1547005383792515,0.3333333332371083,0.3333333333333333,0.33333333299999995,Medium
5216,3.6944444444444446,1.0907256940599408,0.3148653864478803,0.2777777777777778,0.292612820986994,Medium
5217,3.1875,1.0606601717798212,0.3061862177595089,0.5,0.4224744867301122,Medium
5218,3.5714285714285716,1.2838814775327387,0.3706246582235605,0.2857142857142857,0.3196784344352305,Medium
5219,2.8823529411764706,1.996320144076861,0.576287986119364,0.5294117647058824,0.5481622527864091,High
5220,2.1578947368421053,1.0145145470035764,0.29286512332011017,0.2631578947368421,0.2750407859268675,Medium
5221,4.666666666666667,1.414213562373095,0.40824829034601184,0.5555555555555556,0.4966326490324516,Medium
5222,3.0,1.4638501094227998,0.4225771272422708,1.0,0.7690308502166775,Critical
5223,4.769230769230769,1.9215378456610455,0.5547001960651009,0.6923076923076923,0.637264693246976,High
5224,4.2,1.3165611772087666,0.3800584749233326,0.7,0.5720233894633612,High
5225,3.6842105263157894,1.293257367998745,0.37333124466499973,0.15789473684210525,0.2440693397553764,Low
5226,3.0,2.0,0.5773502690229592,1.0,0.8309401068741922,Critical
5227,2.409090909090909,0.5032362797401964,0.14527180074505774,0.5909090909090909,0.41265417447847264,Medium
5228,5.0,0.0,0.0,1.0,0.599999999469282,High
5229,3.5,1.300183137283433,0.3753305420448525,0.5454545454545454,0.47740494366838926,Medium
5230,3.9444444444444446,1.3491706481792793,0.38947201834209355,0.5,0.4557888069336785,Medium
5231,3.789473684210526,1.134261745631201,0.32743316199131256,0.5263157894736842,0.4467627380855605,Medium
5232,4.0,1.4770978917519928,0.4264014325881294,0.25,0.3205605727517063,Medium
5233,3.230769230769231,2.0878156908535677,0.6027004753923313,0.15384615384615385,0.3333878821697332,Medium
5234,3.8076923076923075,1.2335065713397968,0.3560826754023098,0.5769230769230769,0.4885869158826002,Medium
5235,4.5,1.6035674514745466,0.4629100497526452,1.0,0.785164019206557,Critical
5236,3.869565217391304,1.3916748518532023,0.40174192505496653,0.6956521739130435,0.5780880738584765,High
5237,3.3636363636363638,2.2033033051637387,0.6360388779877297,0.2727272727272727,0.41805191446167606,Medium
5238,1.7727272727272727,1.3068252399583535,0.3772479519279743,0.4090909090909091,0.3963537258751484,Medium
5239,1.6842105263157894,1.2042808632793345,0.3476459401967626,0.21052631578947367,0.26537416531765784,Medium
5241,3.7142857142857144,1.5406577730392865,0.44474958986827257,1.0,0.7778998352592333,Critical
5242,3.6842105263157894,1.857496271237393,0.5362129859540261,0.7894736842105263,0.6881694042992197,High
5243,3.0,1.5118578920369088,0.43643578034599656,0.125,0.24957431191764268,Low
5244,4.894736842105263,1.5597270716416052,0.45025442220733647,0.7894736842105263,0.6537859788309571,High
5245,4.739130434782608,0.9153931745603195,0.2642512477970905,0.43478260869565216,0.3665700640119853,Medium
5246,2.769230769230769,0.8320502943378437,0.2401922306382932,0.3076923076923077,0.2806922766224212,Medium
5247,3.142857142857143,1.0690449676496976,0.30860669983509675,0.42857142857142855,0.38058553674025647,Medium
5248,1.1428571428571428,1.0690449676496976,0.30860669983509675,0.42857142857142855,0.38058553674025647,Medium
5249,3.210526315789474,1.548438186920437,0.4469956018919687,0.21052631578947367,0.3051140299605892,Medium
5250,3.411764705882353,1.4602578338007541,0.42154012659387446,0.5294117647058824,0.48626310903096487,Medium
5251,4.333333333333333,1.6696942198734437,0.4819992035150063,0.5833333333333334,0.5427996809258799,High
5252,4.8,1.6431676725154984,0.4743416488883263,0.6,0.549736659069072,High
5253,5.0,1.0690449676496976,0.30860669983509675,0.5,0.42344267955949094,Medium
5254,3.619047619047619,1.116968686946526,0.32244108594939913,0.42857142857142855,0.38611929118108274,Medium
5255,2.75,0.5,0.1443375672557398,0.25,0.20773502671854804,Low
5256,3.526315789473684,2.4122009556196593,0.6963424353322247,0.47368421052631576,0.5627474999509123,High
5257,3.5,1.6179144164088313,0.46705166178488133,0.2777777777777778,0.353487331067949,Medium
5258,2.0,0.0,0.0,0.4444444444444444,0.266666666430792,Medium
5259,3.4545454545454546,0.9341987329938275,0.26967994490744696,0.45454545454545453,0.3805992503536,Medium
5260,6.0,0.0,0.0,0.6666666666666666,0.399999999646188,Medium
5261,3.5,1.7795130420052185,0.5137011667657886,0.7,0.6254804661530592,High
5262,3.090909090909091,1.513574937328539,0.4369314486265202,1.0,0.7747725787652985,Critical
5263,3.076923076923077,1.0377490433255416,0.29957234467115995,0.23076923076923078,0.25829047610153677,Medium
5264,2.111111111111111,1.3959648809042255,0.40298034976832886,0.4074074074074074,0.40563658399297825,Medium
5265,4.083333333333333,0.90033663737852,0.25990479990085746,0.4166666666666667,0.35396191964725304,Medium
5266,3.066666666666667,1.2798809468443688,0.369469804488978,0.26666666666666666,0.30778792152334356,Medium
5267,4.08,1.4410644214144859,0.4159994656915342,0.52,0.4783997858534547,Medium
5268,3.4,1.429022485182754,0.4125232581300603,0.65,0.5550093027611017,High
5269,3.2,1.6431676725154984,0.4743416488883263,0.8,0.6697366589629283,High
5270,3.0,1.0954451150103321,0.31622776592555085,0.5714285714285714,0.46934824881221054,Medium
5271,3.739130434782609,1.6016296049038143,0.46235064163317646,0.6521739130434783,0.5762446039696519,High
5272,4.25,1.5517392618742702,0.447948540148299,0.5,0.479179415635471,Medium
5274,2.888888888888889,1.0540925533894598,0.3042903096372513,0.3333333333333333,0.3217161235703329,Medium
5275,2.5833333333333335,0.5149286505444373,0.14864709745973007,0.4166666666666667,0.3094588387101664,Medium
5276,4.095238095238095,1.6402671094904606,0.4735043284669145,0.7142857142857143,0.6179731594115786,High
5277,3.625,1.7677669529663687,0.5103103629325149,1.0,0.804124144461734,Critical
5278,3.375,1.1877349391654208,0.34286954332756187,1.0,0.7371478166789954,High
5279,3.888888888888889,1.7452081921613043,0.5037982096227006,1.0,0.8015192831401123,Critical
5280,2.5714285714285716,2.248809208701987,0.6491753008126999,0.6666666666666666,0.6596701197415819,High
5281,5.285714285714286,0.4879500364742668,0.14085904241409034,1.0,0.6563436163850805,High
5282,3.0,1.632993161855452,0.4714045206549489,0.6,0.5485618077767601,High
5283,3.41025641025641,1.9962853492628532,0.5762779417217501,0.6153846153846154,0.5997419453889795,High
5284,3.75,2.1756225162774294,0.6280481225325906,0.5,0.5512192485254662,High
5285,5.125,1.3562026818605375,0.39150199161092,0.875,0.6816007960414716,High
5286,3.0,1.167748416242284,0.33709993113430853,0.43478260869565216,0.39570953732109776,Medium
5287,4.1,1.1972189997378646,0.34560735578902707,0.8,0.6182429417687564,High
5288,3.933333333333333,1.2798809468443688,0.369469804488978,0.5333333333333333,0.46778792138181874,Medium
5289,2.6666666666666665,1.2833778958394957,0.37047928671052605,0.3333333333333333,0.34819171437622437,Medium
5290,3.272727272727273,1.3483997249264843,0.3892494719683949,0.5454545454545454,0.4829725156328815,Medium
5291,4.166666666666667,1.9462473604038073,0.5618332185571812,0.8333333333333334,0.7247332867818241,High
5292,4.0,0.9534625892455924,0.27524094120213494,0.25,0.26009637625079096,Medium
5293,3.0,1.8942637868358374,0.54682685346506,0.5428571428571428,0.5444450266187316,High
5294,4.454545454545454,1.2933395813657265,0.37335497761977177,0.36363636363636365,0.36752380890464104,Medium
5295,2.4,1.7126976771553504,0.49441323233031936,0.7,0.6177652923856959,High
5296,4.708333333333333,1.8761469921708918,0.54159698532824,0.9583333333333334,0.7916387934310676,Critical
5297,3.9583333333333335,1.2676293062133799,0.36593306048184093,0.3333333333333333,0.3463732238863588,Medium
5298,2.5454545454545454,1.438117456323307,0.41514875014743746,0.3333333333333333,0.36605949973518437,Medium
5299,5.6,0.5163977794943223,0.14907119845695285,1.0,0.65962847879932,High
5300,3.727272727272727,0.4558423058385518,0.13159033895396693,0.8181818181818182,0.5435452260098956,High
5301,2.5454545454545454,0.9116846116771036,0.26318067790793387,0.5454545454545454,0.43254499805330177,Medium
5302,3.12,2.047763007121022,0.591138261528293,0.72,0.6684553040200484,High
5303,2.888888888888889,1.2692955176439846,0.36641405429069535,0.6666666666666666,0.5465656212328244,High
5304,3.25,1.0350983390135313,0.2988071522473402,1.0,0.7195228602624966,High
5305,4.333333333333333,1.775250729197189,0.5124707430426008,0.75,0.6549882966376834,High
5306,4.384615384615385,1.3867504905630728,0.4003203843971553,0.38461538461538464,0.39089738418233244,Medium
5307,0.8888888888888888,1.0540925533894598,0.3042903096372513,0.7777777777777778,0.5883827900011249,High
5308,3.142857142857143,1.3506205330054124,0.38989056403930367,0.5,0.4559562252124145,Medium
5309,2.6666666666666665,1.632993161855452,0.4714045206549489,1.0,0.7885618075644729,Critical
5310,5.5,0.7071067811865476,0.20412414517300598,1.0,0.6816496574662628,High
5311,3.53125,1.7035896636031473,0.49178397529300477,0.46875,0.47796358969442876,Medium
5312,5.090909090909091,0.9438798074485389,0.2724746303778764,0.6363636363636364,0.4908080335351979,Medium
5313,3.769230769230769,0.7250110520819842,0.2092926629820761,0.07692307692307693,0.1298709112318019,Low
5314,3.857142857142857,1.7913099142223294,0.5171066304398778,0.7142857142857143,0.6354140801853368,High
5315,5.0,1.4142135623730951,0.40824829034601195,0.5,0.46329931572860267,Medium
5316,3.0476190476190474,2.1789031753657726,0.6289951672362043,0.47619047619047616,0.5373123521334985,High
5317,5.5,0.7071067811865476,0.20412414517300598,1.0,0.6816496574662628,High
5318,3.2857142857142856,0.951189731211342,0.2745848236033722,0.2857142857142857,0.2812625006211352,Medium
5319,3.6,1.4540583599999397,0.41975049266052394,0.26666666666666666,0.32790019677417204,Medium
5320,3.2142857142857144,1.42389343964797,0.41104263022039106,0.7142857142857143,0.5929884801350689,High
5321,2.838709677419355,1.593670275256635,0.46005298107665576,0.8709677419354839,0.7066018369669421,High
5322,1.5,1.0,0.2886751345114796,0.25,0.2654700535697756,Medium
5323,4.25,1.3887301496588271,0.40089186275290906,0.75,0.6103567445612847,High
5324,3.35,1.1821033884786185,0.34124385467554097,0.35,0.346497541563729,Medium
5325,2.25,1.9086270308410553,0.5509731648602875,0.25,0.3703892656164946,Medium
5326,2.619047619047619,1.023532631438318,0.2954684200573451,0.14285714285714285,0.20390165355686662,Low
5327,3.5,1.8415494421345542,0.5316095329177326,0.5,0.5126438127136442,High
5328,3.8333333333333335,1.3371158468430429,0.3859920969448463,0.6666666666666666,0.5543968382875579,High
5329,2.9166666666666665,0.90033663737852,0.25990479990085746,0.4166666666666667,0.35396191964725304,Medium
5330,3.5294117647058822,1.6999134926086508,0.49072275613668126,0.7058823529411765,0.6198185136711303,High
5331,3.357142857142857,1.1615534207286162,0.3353115899711025,0.32142857142857145,0.3269817785563587,Medium
5332,2.111111111111111,2.1473497877875207,0.6198864888327597,0.2222222222222222,0.3812879285291766,Medium
5333,2.6875,1.7404501333467348,0.5024246763543913,0.875,0.7259698698996144,High
5334,2.4545454545454546,0.5222329678670935,0.1507556722453624,0.45454545454545453,0.333029541330843,Medium
5335,3.0,1.1547005383792515,0.3333333332371083,0.46153846153846156,0.41025640985503614,Medium
5336,1.5,0.904534033733291,0.261116483858169,0.75,0.5544465930528428,High
5337,3.875,0.6191391873668904,0.17873008819446523,0.4375,0.33399203498236013,Medium
5338,2.4166666666666665,1.0836246694508314,0.3128154972136763,0.25,0.27512619864211313,Medium
5339,3.357142857142857,0.7449463436684921,0.21504748596233683,0.6428571428571429,0.4717332796819582,Medium
5340,3.3333333333333335,2.0,0.5773502690229592,0.5555555555555556,0.5642734404434002,High
5341,6.0,0.0,0.0,1.0,0.599999999469282,High
5342,4.333333333333333,1.3228756555322954,0.38188130780274704,0.7777777777777778,0.6194191892398706,High
5343,3.0,1.0954451150103321,0.31622776592555085,0.18181818181818182,0.23558201525275008,Low
5344,3.75,1.2154310870109941,0.3508647325323325,0.5,0.4403458926234339,Medium
5345,3.9,1.6633299933166197,0.4801620095576536,0.8,0.6720648032286,High
5346,3.0,0.0,0.0,0.0,0.0,Low
5347,4.454545454545454,1.2135597524338357,0.35032452477155535,0.6363636363636364,0.5219479912651253,High
5348,2.0,0.0,0.0,0.625,0.3749999996683013,Medium
5349,3.4545454545454546,1.7382879570557408,0.5018005098227509,0.8636363636363636,0.7189020214750281,High
5350,2.0714285714285716,1.3847680013570567,0.39974808905894105,0.35714285714285715,0.37418494957831294,Medium
5351,4.666666666666667,1.5339299776947408,0.44280744264222016,0.5555555555555556,0.5104563099387074,High
5352,3.0,1.1952286093343936,0.3450327795715747,0.125,0.2130131116402134,Low
5353,4.0,1.0690449676496976,0.30860669983509675,0.4666666666666667,0.40344267957718155,Medium
5354,5.0,0.0,0.0,1.0,0.599999999469282,High
5355,3.6,0.9660917830792958,0.27888667543085083,1.0,0.7115546695429489,High
5356,4.0,0.0,0.0,0.0,0.0,Low
5357,4.5,1.3093073414159546,0.37796447290011836,0.875,0.6761857885619408,High
5358,3.090909090909091,1.044465935734187,0.3015113444907248,0.45454545454545453,0.39333181017564883,Medium
5359,4.083333333333333,1.6129008882638507,0.46560438087325196,0.5,0.4862417519192054,Medium
5360,3.272727272727273,2.723633936156219,0.7862453928799271,0.7272727272727273,0.7508617928514474,Critical
5361,3.4,1.3416407864998738,0.3872983345089383,0.6,0.5149193333481138,High
5362,4.636363636363637,1.2060453783110543,0.3481553118108919,0.6363636363636364,0.5210803060816274,High
5363,3.75,1.61245154965971,0.46547466799126047,0.3125,0.37368986686596434,Medium
5364,3.2222222222222223,0.8915558282417285,0.2573699986421745,0.0,0.10294799936580923,Low
5365,4.666666666666667,1.9518001458970662,0.563436169656361,1.0,0.825374467132476,Critical
5366,4.0,1.5491933384829668,0.44721359537085853,0.3333333333333333,0.3788854378132079,Medium
5367,3.85,1.5312533566021211,0.4420347686882719,0.4,0.41681390710662436,Medium
5368,3.1333333333333333,1.5522640914238175,0.44810004538911014,0.3333333333333333,0.37924001782019484,Medium
5369,3.5555555555555554,1.7564075040438192,0.5070311724868216,0.5555555555555556,0.5361458018538249,High
5370,4.7,1.2516655570345725,0.3613247230403412,0.9,0.6845298886106493,High
5371,4.193548387096774,1.3520195964731103,0.3902944388740314,0.5806451612903226,0.5045048718775564,High
5372,4.133333333333334,1.6846647257229665,0.4863208163048222,0.8,0.6745283259252883,High
5373,1.0,1.0690449676496976,0.30860669983509675,0.0,0.12344267982484995,Low
5374,4.75,1.0350983390135313,0.2988071522473402,0.375,0.3445228605941953,Medium
5375,2.4285714285714284,0.5135525910130955,0.1482498632894242,0.21428571428571427,0.18787137372102036,Low
5376,4.0,2.1908902300206643,0.6324555318511017,0.5,0.5529822122513113,High
5377,3.1578947368421053,1.5727950313140984,0.45402681722358407,0.5263157894736842,0.49740020013367875,Medium
5378,2.5,1.1547005383792515,0.3333333332371083,0.375,0.3583333329778867,Medium
5379,3.0,0.0,0.0,0.0,0.0,Low
5380,4.0,0.0,0.0,0.0,0.0,Low
5381,3.45,1.7312909694943341,0.4997806534972868,0.9,0.7399122607444402,High
5382,2.88,1.1298967504452195,0.3261730964188574,0.04,0.1544692384309103,Low
5383,3.3157894736842106,2.001461454341895,0.5777721545516881,0.21052631578947367,0.3574246509782066,Medium
5384,4.0,0.0,0.0,0.0,0.0,Low
5385,2.0,0.0,0.0,0.16666666666666666,0.099999999911547,Low
5386,5.642857142857143,0.4972451580988469,0.14354231289936656,1.0,0.6574169245782416,High
5387,2.5,0.5773502691896257,0.16666666661855414,0.0,0.066666666588453,Low
5388,3.3181818181818183,1.129111055163209,0.325946285727638,0.6818181818181818,0.5394694229047874,High
5389,1.5555555555555556,1.2360330811826103,0.3568120159710286,0.4444444444444444,0.409391472692959,Medium
5390,2.888888888888889,1.4529663145135576,0.41943524628284995,0.4444444444444444,0.4344407647955308,Medium
5391,3.6666666666666665,1.7593288763724921,0.5078745000367594,0.6666666666666666,0.6031497994811996,High
5392,3.1333333333333333,1.4074631010979934,0.4062996000294074,0.6,0.5225198395495785,High
5393,5.5,1.4142135623730951,0.40824829034601195,1.0,0.7632993154632436,Critical
5395,3.0869565217391304,2.1301524375299117,0.6149220414339033,0.782608695652174,0.7155340333319544,High
5396,2.588235294117647,1.9058732752144016,0.5501782240843515,0.47058823529411764,0.5024242303658019,High
5397,4.3,1.636391694484477,0.4723855925187744,0.5,0.488954236575015,Medium
5398,2.375,0.5175491695067657,0.1494035761236701,0.0,0.05976143039660727,Low
5399,3.6666666666666665,1.8618986725025255,0.5374838497314117,1.0,0.8149935391716785,Critical
5400,4.545454545454546,2.018099916438052,0.5825752648353603,1.0,0.8330301051973039,Critical
5401,3.6,1.3416407864998738,0.3872983345089383,0.2,0.27491933356040094,Medium
5402,4.529411764705882,1.5458673560021057,0.44625346693081314,0.47058823529411764,0.4608543275411564,Medium
5403,2.380952380952381,1.745743121887939,0.503952630533491,0.42857142857142855,0.45872390895049847,Medium
5404,3.789473684210526,1.4749368110163998,0.4257775823160919,0.631578947368421,0.5492584008616539,High
5405,2.1538461538461537,2.0754980866510833,0.5991446893423199,0.5384615384615384,0.5627347983160952,High
5406,3.5,1.5666989036012806,0.4522670167360872,0.5833333333333334,0.5309068062248319,High
5407,2.888888888888889,1.4529663145135578,0.41943524628285,0.3333333333333333,0.3677740981878328,Medium
5408,4.2727272727272725,1.2720777563426764,0.3672172174212832,0.5454545454545454,0.47415961382183214,Medium
5409,4.357142857142857,1.7368026705655186,0.501371744545398,0.6428571428571429,0.5862629830138777,High
5410,3.08,1.5524174696260025,0.448144321862257,0.04,0.20325772856511526,Low
5411,2.4761904761904763,1.077916862241593,0.3111677951997839,0.2857142857142857,0.29589568924675635,Medium
5412,3.1875,1.7211914478058505,0.4968651727153622,0.8125,0.6862460684791397,High
5413,3.0,1.224744871391589,0.35355339049121165,0.8571428571428571,0.6557070699022063,High
5414,3.1052631578947367,2.078854835456431,0.6001136992552248,0.21052631578947367,0.3663612688517166,Medium
5415,3.5,1.5063966175050878,0.43485924618591904,0.8571428571428571,0.6882294121513223,High
5416,3.2222222222222223,1.1659661762602749,0.33658544276777036,0.05555555555555555,0.16796751029186918,Low
5417,3.25,1.7003835884370582,0.49085846111318004,0.375,0.4213433840725811,Medium
5418,3.7058823529411766,1.212678125181665,0.35007002090594597,0.23529411764705882,0.28120447870187987,Medium
5419,3.6666666666666665,1.2909944487358056,0.37267799614238206,0.8,0.6290711979005205,High
5420,3.375,0.9161253813129043,0.26446261767988316,0.25,0.2557850468457037,Medium
5421,3.75,2.04939015319192,0.5916079781391792,0.625,0.6116431907146549,High
5422,5.833333333333333,0.40824829046386296,0.11785113016373722,1.0,0.6471404514930797,High
5423,2.4761904761904763,2.0885173597326796,0.6029030297503915,0.42857142857142855,0.4983040686022488,Medium
5424,3.5384615384615383,1.5063966175050876,0.434859246185919,0.5384615384615384,0.497020621111661,Medium
5425,4.1,1.2937094768634556,0.3734617572523339,0.85,0.659384702317688,High
5426,3.1,1.0711528467275955,0.3092151921114429,0.55,0.45368607644327824,Medium
5427,3.64,1.845715759987617,0.5328122452843831,0.64,0.5971248975855784,High
5428,3.1333333333333333,1.3020130933435714,0.37585880485666306,0.6666666666666666,0.5503435214558698,High
5429,3.7222222222222223,1.8408935028645432,0.5314201795607308,0.5,0.5125680713709104,High
5430,4.0,1.8397324220155997,0.5310850043904833,0.9285714285714286,0.7695768582183367,Critical
5431,3.909090909090909,1.4444999434337429,0.41699121547256035,0.6363636363636364,0.5486146675219398,High
5432,2.6,0.5163977794943223,0.14907119845695285,0.5,0.359628479064679,Medium
5433,3.5,1.5566235649883124,0.44935851700673995,1.0,0.7797434061129895,Critical
5434,2.3,0.48304589153964794,0.13944333771542544,0.0,0.05577733503683345,Low
5435,4.0,0.0,0.0,0.0,0.0,Low
5436,3.4285714285714284,0.7867957924694431,0.22712838122418263,0.42857142857142855,0.34799420932471886,Medium
5437,4.25,1.9086270308410553,0.5509731648602875,0.625,0.5953892654174754,High
5438,3.3125,2.4143667216615348,0.6969676381356835,0.625,0.6537870546759792,High
5439,2.176470588235294,1.7760663739584401,0.5127061994037685,0.7647058823529411,0.6639060085860272,High
5440,3.64,1.3503086067019396,0.38980051867169097,0.6,0.5159202070123295,High
5441,2.4166666666666665,0.7929614610987591,0.22890825644510365,0.08333333333333333,0.14156330245282447,Low
5442,3.2777777777777777,1.274434386908933,0.3678975180669912,0.2222222222222222,0.28049234031202597,Medium
5443,2.9,1.1972189997378648,0.3456073557890271,0.2,0.25824294208718723,Medium
5444,3.6666666666666665,1.0327955589886446,0.2981423969139057,0.3333333333333333,0.31925695848316993,Medium
5445,1.6956521739130435,1.2945614423669667,0.3737076985086591,0.7391304347826086,0.5929613397485367,High
5446,4.0,1.186342028003479,0.3424674445105258,0.39285714285714285,0.37270126318883057,Medium
5447,5.375,1.0246950765959597,0.29580398906958955,1.0,0.7183215949924588,High
5448,4.0,2.309401076758503,0.6666666664742166,1.0,0.8666666658230939,Critical
5449,2.9545454545454546,1.1742179860604582,0.3389675350718014,0.3181818181818182,0.32649610464901585,Medium
5450,3.0,1.0,0.2886751345114796,0.4,0.3554700534901679,Medium
5451,3.7777777777777777,2.0452399702596544,0.5904099235229602,0.7777777777777778,0.7028306354541759,High
5452,3.25,1.4880476182856899,0.4295623463681083,0.5,0.4718249381299,Medium
5453,2.6315789473684212,2.564945880212885,0.7404360969851199,0.42105263157894735,0.548806017255981,High
5454,2.3666666666666667,1.376736103561817,0.3974294798825178,0.4666666666666667,0.4389717915647234,Medium
5455,4.0,0.0,0.0,0.0,0.0,Low
5456,4.8,1.0954451150103321,0.31622776592555085,1.0,0.7264911057276171,High
5457,3.6363636363636362,1.9116865471476894,0.5518563711416451,1.0,0.8207425477306867,Critical
5458,3.25,1.0350983390135313,0.2988071522473402,0.375,0.3445228605941953,Medium
5459,5.2,1.7888543819998317,0.5163977793452511,1.0,0.8065591110246747,Critical
5460,3.0526315789473686,1.3933845369589322,0.4022354686328354,0.3684210526315789,0.3819468186942381,Medium
5461,3.95,1.6050905860647504,0.4633497408353514,0.45,0.4553398959313788,Medium
5462,2.8181818181818183,0.9816498172140428,0.2833778930274331,0.45454545454545453,0.386078429596748,Medium
5463,2.9,1.5951314818673865,0.4604747950915635,0.7,0.6041899175022014,High
5464,4.0,1.809068067466582,0.522232967716338,0.75,0.6588931865037243,High
5465,2.8,1.082325538564332,0.3124404704302681,0.6666666666666666,0.52497618770775,High
5466,2.888888888888889,1.2692955176439846,0.36641405429069535,0.3333333333333333,0.34656562140973046,Medium
5467,3.1875,1.4705441169852742,0.42450952077578896,0.3125,0.3573038079942697,Medium
5468,3.8181818181818183,2.088931871468374,0.6030226889814496,0.45454545454545453,0.5139363478652604,High
5469,4.0,1.699673171197595,0.49065338132101877,0.42105263157894735,0.44889293107871664,Medium
5470,3.2,2.1908902300206643,0.6324555318511017,0.75,0.7029822121186318,High
5471,4.125,1.5,0.43301270176721934,0.375,0.3982050803546634,Medium
5472,3.0833333333333335,1.3113721705515067,0.3785605377285671,0.08333333333333333,0.2014242149132611,Low
5473,2.625,1.0246950765959597,0.29580398906958955,1.0,0.7183215949924588,High
5474,3.2857142857142856,0.8254203058555569,0.2382783178213595,0.0,0.09531132704423807,Low
5475,3.5789473684210527,1.2163602113447682,0.3511329476243627,0.5263157894736842,0.4562426523303953,Medium
5476,2.3636363636363638,0.5045249791095129,0.14564381620884004,0.0,0.05825752643200549,Low
5477,3.5357142857142856,1.7739293663574642,0.5120892984471047,1.0,0.8048357186669406,Critical
5478,4.777777777777778,0.4409585518440985,0.12729376926758237,0.3333333333333333,0.25091750748508884,Medium
5479,3.3333333333333335,2.0,0.5773502690229592,0.5555555555555556,0.5642734404434002,High
5480,2.88,1.332916601542147,0.38477987924276347,0.2,0.273911951454822,Medium
5481,2.772727272727273,1.6883866117241486,0.48739523224684983,0.4090909090909091,0.44041263796372715,Medium
5482,5.333333333333333,1.632993161855452,0.4714045206549489,1.0,0.7885618075644729,Critical
5483,2.0,0.0,0.0,0.0,0.0,Low
5484,4.333333333333333,1.4474937289114918,0.417855446898048,0.6666666666666666,0.567142178257565,High
5485,3.875,0.8850612031567835,0.2554951618721764,0.0,0.10219806465847331,Low
5486,1.6666666666666667,1.5811388300841898,0.4564354644558769,0.1111111111111111,0.24924085222855644,Low
5487,4.25,1.0350983390135313,0.2988071522473402,0.625,0.4945228604615158,Medium
